augpath,source,augment_index,class,infraclass
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095602_aug194.jpg,IMG20250801095602.png,194,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095602_aug251.jpg,IMG20250801095602.png,251,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606.jpg,IMG20250801095606.png,0,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug24.jpg,IMG20250801095606.png,24,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug79.jpg,IMG20250801095606.png,79,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug135.jpg,IMG20250801095606.png,135,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug151.jpg,IMG20250801095606.png,151,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug190.jpg,IMG20250801095606.png,190,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug267.jpg,IMG20250801095606.png,267,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095606_aug301.jpg,IMG20250801095606.png,301,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095627.jpg,IMG20250801095627.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095627_aug65.jpg,IMG20250801095627.png,65,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095627_aug74.jpg,IMG20250801095627.png,74,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095627_aug181.jpg,IMG20250801095627.png,181,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095627_aug262.jpg,IMG20250801095627.png,262,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095633.jpg,IMG20250801095633.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095633_aug32.jpg,IMG20250801095633.png,32,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095633_aug133.jpg,IMG20250801095633.png,133,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095633_aug160.jpg,IMG20250801095633.png,160,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250801095633_aug245.jpg,IMG20250801095633.png,245,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639.jpg,IMG20250801095639.png,0,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug14.jpg,IMG20250801095639.png,14,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug94.jpg,IMG20250801095639.png,94,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug116.jpg,IMG20250801095639.png,116,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug184.jpg,IMG20250801095639.png,184,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug228.jpg,IMG20250801095639.png,228,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug269.jpg,IMG20250801095639.png,269,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250801095639_aug292.jpg,IMG20250801095639.png,292,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095839.jpg,IMG20250801095839.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095839_aug87.jpg,IMG20250801095839.png,87,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095839_aug246.jpg,IMG20250801095839.png,246,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095839_aug364.jpg,IMG20250801095839.png,364,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903.jpg,IMG20250801095903.png,0,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug18.jpg,IMG20250801095903.png,18,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug84.jpg,IMG20250801095903.png,84,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug106.jpg,IMG20250801095903.png,106,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug158.jpg,IMG20250801095903.png,158,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug205.jpg,IMG20250801095903.png,205,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug257.jpg,IMG20250801095903.png,257,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801095903_aug282.jpg,IMG20250801095903.png,282,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095914.jpg,IMG20250801095914.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095914_aug28.jpg,IMG20250801095914.png,28,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095914_aug152.jpg,IMG20250801095914.png,152,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250801095914_aug376.jpg,IMG20250801095914.png,376,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941.jpg,IMG20250801095941.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941_aug94.jpg,IMG20250801095941.png,94,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941_aug107.jpg,IMG20250801095941.png,107,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941_aug234.jpg,IMG20250801095941.png,234,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941_aug344.jpg,IMG20250801095941.png,344,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095941_aug391.jpg,IMG20250801095941.png,391,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952.jpg,IMG20250801095952.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug39.jpg,IMG20250801095952.png,39,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug119.jpg,IMG20250801095952.png,119,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug289.jpg,IMG20250801095952.png,289,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug309.jpg,IMG20250801095952.png,309,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug454.jpg,IMG20250801095952.png,454,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250801095952_aug492.jpg,IMG20250801095952.png,492,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041.jpg,IMG20250801100041.png,0,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug1.jpg,IMG20250801100041.png,1,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug24.jpg,IMG20250801100041.png,24,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug51.jpg,IMG20250801100041.png,51,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug71.jpg,IMG20250801100041.png,71,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug95.jpg,IMG20250801100041.png,95,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug119.jpg,IMG20250801100041.png,119,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug160.jpg,IMG20250801100041.png,160,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250801100041_aug173.jpg,IMG20250801100041.png,173,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045.jpg,IMG20250801100045.png,0,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug5.jpg,IMG20250801100045.png,5,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug58.jpg,IMG20250801100045.png,58,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug104.jpg,IMG20250801100045.png,104,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug175.jpg,IMG20250801100045.png,175,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug216.jpg,IMG20250801100045.png,216,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250801100045_aug253.jpg,IMG20250801100045.png,253,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_rotated_view\IMG20250801100303.jpg,IMG20250801100303.png,0,borer,borer_rotated_view
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_rotated_view\IMG20250801100303_aug6.jpg,IMG20250801100303.png,6,borer,borer_rotated_view
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_rotated_view\IMG20250801100303_aug55.jpg,IMG20250801100303.png,55,borer,borer_rotated_view
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_rotated_view\IMG20250801100303_aug62.jpg,IMG20250801100303.png,62,borer,borer_rotated_view
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_rotated_view\IMG20250801100303_aug111.jpg,IMG20250801100303.png,111,borer,borer_rotated_view
